postal_code,type_of_property,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building
8300,0,-0.9057823413749104,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,0
2440,0,-0.6587094846985719,0.0,0,0.09715471479666071,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
9000,1,-0.01856617421896752,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.2524639029228903,0,2
1000,0,-0.7710153286423621,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,0
2400,0,-0.08594968058524166,0.0,0,0.7433525200292485,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
1000,0,0.6328077206550159,0.0,0,-0.3874936391277801,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
2020,0,-0.8271682506142572,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,4,0
2100,0,-0.9057823413749104,0.0,0,-0.27979400492234885,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,4
9600,1,-0.16456377134589484,0.0,0,1.1741510568509737,-0.20286546267070638,0.1116157065010229,0,-0.1946561521169224,1,1
8380,0,-0.6362483159098139,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,-0.29841365356353144,0,1
1150,1,2.126475445107426,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,1,0.10920510211957557,1,1
2100,0,-0.49025071878288656,0.0,0,-0.11824455361420189,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,4,0
9320,1,0.9360334993032495,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,-0.05532465017433308,0,1
2000,0,0.23973726685175004,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,1,0
8340,1,,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,0.5353519830610056,0,1
8300,0,-0.23194727771216897,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,1,1
8450,0,-0.9507046789524265,0.0,0,-0.22594418781963319,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
2000,0,,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
2500,1,0.2734290200348871,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.20651415228224915,4,1
8610,1,,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.06696097653059901,1,1
1800,1,-0.3330225372615802,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,-0.2680275281398816,0,0
9041,1,-0.041027343007725564,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.08104235172692453,0,1
5590,0,-1.130394029262491,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,4,1
8587,0,-0.40040604362785437,0.0,0,-0.06439473651148624,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,1,1
4400,1,-0.4790201343885075,0.0,0,0.09715471479666071,0.0044535121699894225,0.1116157065010229,0,-0.16056440164160798,2,2
1090,0,-1.085471691684975,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
9420,1,0.1274314229079598,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,1.035611365035728,1,1
8300,0,1.0034170056695237,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,0
9000,1,0.07127850093606468,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.21170202735457957,2,2
1070,0,-0.8383988350086363,0.0,0,-0.22594418781963319,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
5002,1,0.8349582397538383,0.0,0,0.36640380031023895,-0.20286546267070638,0.1116157065010229,0,-0.13166052623862404,0,2
1460,1,0.11620083851358078,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.14626135263622167,0,1
9620,1,0.39696544837305636,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.1344033524708949,1,1
2610,0,-0.703631822276088,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,-0.29841365356353144,4,1
4400,1,-0.4340977968109914,0.0,0,5.266737156657363,0.9519012271919692,0.8114521550167951,0,0.3685988557360982,0,4
9620,1,-0.20948610892341094,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.35896423060177024,0,1
2060,1,1.8457108352479505,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.2569106529848878,0,4
6800,1,0.39696544837305636,0.0,0,-0.4413434562304958,0.2636022307208592,0.8114521550167951,0,-0.13166052623862404,4,1
1410,0,-0.9170129257692895,0.0,0,0.09715471479666071,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,0
1190,0,-0.8047070818254992,0.0,0,-0.01054491940877059,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,2,2
1150,1,0.32958194200678226,0.0,0,-0.4413434562304958,0.14957679455847647,0.1116157065010229,0,-0.09830990077364254,4,1
4051,1,-0.18702494013465287,0.0,0,0.36640380031023895,-0.08884002650832369,0.1116157065010229,0,-0.18946827704459193,0,0
3500,1,-0.3779448748390963,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.21170202735457957,2,2
2275,0,-0.68117065348733,0.0,0,0.36640380031023895,-0.20286546267070638,1.5112886035325672,0,-0.29841365356353144,3,1
8830,1,0.3745042795842983,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.13588560249156076,1,1
2200,0,-0.5014813031772656,0.0,0,1.4972499594672677,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,0
9260,0,-0.3217919528672012,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,2
8780,0,-0.3779448748390963,0.0,0,-0.06439473651148624,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
6230,0,-0.7373235754592251,0.0,0,1.9818983133917085,-0.20286546267070638,1.5112886035325672,0,-0.29841365356353144,0,1
8400,0,-1.1079328604737329,0.0,0,-0.22594418781963319,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,4
9000,1,-0.5127118875716445,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.2613574030468854,1,0
7700,1,0.1274314229079598,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.009153225724631118,0,0
2590,1,-0.18702494013465287,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.06347702528799522,0,2
1050,0,-0.6250177315154348,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,1,1
2223,1,-0.3330225372615802,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,3.136700769329561,1,4
1800,0,-0.7373235754592251,0.0,0,-0.01054491940877059,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,4
8930,1,0.2509678512461291,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.08867527563931456,0,1
8370,0,-0.9843964321355636,0.0,0,-0.3336438220250645,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
8670,0,-1.0630105228962168,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,1,1
4000,1,0.5766547986831208,0.0,0,1.1741510568509737,-0.14066977021849764,0.1116157065010229,0,-0.19095052706525778,4,2
4500,1,1.6772520693322652,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.09830990077364254,4,1
5000,0,-0.7934764974311201,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,0
9470,1,0.39696544837305636,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.13536615129028864,1,1
7370,0,-0.15333318695151582,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
4040,0,-0.6924012378817089,0.0,0,-0.11824455361420189,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,4
9050,0,-0.24317786210654802,0.0,0,-0.4413434562304958,0.37762766688324184,-1.2880571905305216,0,-0.29841365356353144,1,0
8420,0,-0.7373235754592251,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
9500,1,-0.23194727771216897,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.16256610286354595,1,1
1702,1,0.5541936298943627,0.0,0,0.5818030687211015,0.8337294115327727,0.8114521550167951,0,-0.29841365356353144,0,1
8800,0,-0.36671429044471726,0.0,0,-0.22594418781963319,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
2800,0,-0.49025071878288656,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,4,1
2400,1,0.7788053177819432,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.3159789800024608,4,1
1730,1,-0.007335589824588493,0.0,0,3.8666419119867563,1.0825121813416076,0.8114521550167951,0,0.2159271036075163,0,2
8300,0,0.3520431107955403,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,0
2980,1,0.39696544837305636,0.0,1,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,0.6539319847142732,0,4
2040,1,-0.24317786210654802,0.0,0,-0.4413434562304958,0.29055369745014964,-1.2880571905305216,0,-0.12202590110429605,0,1
6030,0,-0.9057823413749104,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
1500,1,0.217276098062992,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.10201552582530715,1,1
1330,1,-0.007335589824588493,0.0,0,-0.4413434562304958,1.0410483863734685,1.5112886035325672,0,0.3715633557774299,4,1
8720,1,0.18358434487985492,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.10053327580464132,0,0
6280,1,0.9135723305144915,0.0,1,1.7126492278781302,2.8343575187454872,1.5112886035325672,0,0.7873344865741991,0,1
4020,1,-0.3891754592334753,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.24653490284022692,0,2
3540,1,-0.3442531216559592,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,-0.29841365356353144,0,1
2300,0,-0.7485541598536041,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,3,1
7860,1,-0.11964143376837874,0.0,0,-0.4413434562304958,0.0044535121699894225,0.1116157065010229,0,-0.17686915186893226,0,2
4460,1,-0.6362483159098139,0.0,0,0.6895027029265328,0.4501893080774854,0.8114521550167951,0,0.04695060125161013,0,1
3111,0,-0.8159376662198783,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,1,1
9000,1,0.4980407079224676,0.0,0,-0.4413434562304958,-0.14688933946371852,0.1116157065010229,0,-0.1953972771272553,0,1
2560,0,-0.6587094846985719,0.0,0,0.9049019713373955,-0.20286546267070638,1.5112886035325672,0,-0.29841365356353144,4,1
1070,1,0.5541936298943627,0.0,0,-0.17209437071691755,0.5227509492717289,0.1116157065010229,0,0.06844322655126486,1,1
9340,1,0.5429630454999838,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.06347702528799522,1,1
4537,1,0.037586747752927606,0.0,0,2.08959794759714,1.602882808191754,1.5112886035325672,1,0.43381785664539535,1,1
1080,0,-1.130394029262491,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,2,1
1840,1,-0.3779448748390963,0.0,0,-0.4413434562304958,1.2898311561823035,0.1116157065010229,0,0.5064481076580216,4,2
8300,0,-0.8496294194030153,1.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,0
9870,0,0.0038949945697905313,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
3500,1,0.2734290200348871,0.0,1,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.10572115087697177,5,0
3800,1,0.3520431107955403,0.0,0,6.343733498711676,1.8164213522776707,-1.2880571905305216,0,0.42344210650073444,4,2
2630,1,0.43065720155619347,0.0,1,0.9049019713373955,-0.20286546267070638,0.1116157065010229,0,-0.21170202735457957,0,1
3630,1,-0.6137871471210558,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.15886047781188134,0,1
1000,0,-0.6250177315154348,0.0,0,-0.17209437071691755,-0.20286546267070638,1.5112886035325672,0,-0.29841365356353144,0,0
9700,1,0.5541936298943627,1.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,1.0496927402320535,0,1
8700,1,0.19481492927423394,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,-0.02271514971968452,0,1
1785,1,0.5429630454999838,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.6257692343216221,1,1
6060,1,0.8012664865707012,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.1168380260319656,0,4
6230,0,-0.8047070818254992,0.0,0,-0.11824455361420189,-0.20286546267070638,1.5112886035325672,0,-0.29841365356353144,0,1
1410,0,-0.8945517569805315,0.0,0,0.9587517884401111,0.4253110310966019,0.1116157065010229,0,-0.29841365356353144,2,2
8620,0,-0.8383988350086363,1.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,1,0
2960,0,-0.6699400690929509,0.0,0,0.5279532516183859,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,4,1
2140,0,-0.5688648095435397,0.0,0,0.15100453189937635,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,1,1
8211,1,-0.11964143376837874,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.10772285209890972,0,3
2850,0,-0.9731658477411845,0.0,0,0.09715471479666071,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
8300,0,-0.5014813031772656,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,0
9520,1,0.32958194200678226,0.0,1,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.34340060538477885,0,1
4420,0,-0.7710153286423621,0.0,0,-0.27979400492234885,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
8850,1,-0.25440844650092703,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.1716812767966018,0,0
8380,1,2.025400185558015,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.16056440164160798,0,3
1070,1,0.2734290200348871,0.0,1,-0.4413434562304958,-0.11993787273442806,-1.2880571905305216,0,-0.29841365356353144,0,0
6880,0,-0.6025565627266768,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,0
5660,1,-0.5688648095435397,0.0,0,-0.4413434562304958,0.04591730713812858,0.8114521550167951,0,-0.1650111517036055,4,1
2400,0,-0.7710153286423621,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,0
3990,1,0.32958194200678226,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,1.0282001149323987,0,1
3560,1,0.9135723305144915,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.41677198140773813,0,2
2490,0,1.62109914736037,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
3440,1,,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,-0.29841365356353144,0,1
9850,1,,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.0936414769025842,0,0
9831,1,3.1035362874184007,0.0,0,6.559132767122539,3.0105786473600786,1.5112886035325672,0,1.4795452462251482,0,1
9880,1,0.3520431107955403,0.0,0,-0.4413434562304958,1.1053172685740842,1.5112886035325672,0,0.23816085391750397,0,1
9990,1,0.7563441489931851,0.0,0,0.6356528858238172,1.9739837731565995,0.1116157065010229,0,0.47976760728603646,0,1
8870,0,-0.7148624066704671,0.0,0,-0.01054491940877059,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
2018,0,0.7563441489931851,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
9290,1,0.2621984356405081,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.47235635718270724,1,1
3360,1,0.09373966972482273,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.15367260273955088,0,1
2400,0,-0.3105613684728222,0.0,0,0.6356528858238172,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
1770,0,-0.09718026497962069,0.0,0,0.15100453189937635,-0.10127916499876544,1.5112886035325672,0,-0.29841365356353144,1,1
9770,0,-0.8720905881917733,0.0,0,0.4202536174129546,-0.1572552882057533,-1.2880571905305216,0,-0.29841365356353144,0,1
1190,0,-0.5800953939379188,0.0,0,-0.11824455361420189,-0.20286546267070638,0.8114521550167951,0,-0.29841365356353144,0,1
2800,1,0.6103465518662579,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,-0.06495927530866107,4,1
8400,0,-0.8496294194030153,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
1050,0,-0.9619352633468056,0.0,0,-0.27979400492234885,-0.20286546267070638,0.8114521550167951,0,-0.29841365356353144,2,2
2381,1,1.183106355979588,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,1.3617063695822136,0,1
2140,0,0.39696544837305636,0.0,0,-0.4413434562304958,-0.030790713552928863,-1.2880571905305216,0,-0.29841365356353144,0,1
1785,1,0.7114218114156691,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.21666822861784923,2,1
8300,0,-0.3779448748390963,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,0
1030,0,-0.8496294194030153,0.0,0,-0.06439473651148624,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,5,0
8400,0,-0.9956270165299427,1.0,0,0.204854349002092,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
8970,0,-0.68117065348733,0.0,0,-0.01054491940877059,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
2900,0,-0.7710153286423621,0.0,0,0.043304897693945056,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
1850,1,0.8574194085425964,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.10275665083564008,0,1
8420,1,-0.007335589824588493,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.020270100879624945,4,2
2070,0,-0.4116366280222334,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
1000,0,-0.7710153286423621,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,0
4400,1,1.0595699276414188,1.0,0,0.5279532516183859,0.419091461851381,0.1116157065010229,0,-0.0019636494303627095,0,0
8800,1,-0.5127118875716445,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,-0.17019902677593596,0,2
9080,1,0.2621984356405081,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.5657381084846554,1,1
2160,1,-0.09718026497962069,0.0,0,0.3125539832075233,0.09982024059670949,0.1116157065010229,0,-0.29841365356353144,0,1
8870,0,,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
4101,1,-0.3779448748390963,0.0,0,0.8510521542346798,-0.13859658047009069,0.1116157065010229,0,-0.22133665248890758,4,1
6230,1,-0.5688648095435397,0.0,0,0.09715471479666071,0.21177248701068524,0.1116157065010229,0,-0.06866490036032567,4,2
2020,1,-0.22071669331778995,0.0,0,-0.11824455361420189,-0.20286546267070638,0.1116157065010229,0,-0.2524639029228903,0,2
8480,1,1.0258781744582817,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.10105272700591343,1,1
3700,1,-0.08594968058524166,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.09163977568064625,0,2
1180,0,-0.5239424719660236,0.0,0,0.043304897693945056,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,1,2
8840,0,-0.44532838120537044,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
9600,1,-0.23194727771216897,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,-0.2020674022202516,0,2
2830,0,-0.6924012378817089,0.0,0,-0.27979400492234885,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,4,1
9190,1,1.0595699276414188,0.0,0,0.6356528858238172,0.025185409654059004,0.1116157065010229,0,-0.11313240098030099,0,0
1200,1,0.5205018767112256,0.0,0,1.0664514226455424,-0.09920597525035849,0.1116157065010229,0,-0.17983365191026396,1,1
2160,1,-0.5239424719660236,0.0,0,-0.4413434562304958,-0.10957192399239327,0.1116157065010229,0,-0.2050319022615833,0,1
2500,0,,0.0,0,-0.3874936391277801,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
9500,1,1.8794025884310877,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,0.027681350982954163,0,0
8620,0,-1.242699873206281,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
9270,1,1.0034170056695237,0.0,0,-0.4413434562304958,2.2849622354176433,1.5112886035325672,0,0.6487441096419426,0,4
9200,0,-0.6137871471210558,0.0,0,2.7357957528297274,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
2500,0,-0.5014813031772656,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,1,1
3550,1,0.43065720155619347,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.5435043581746678,0,1
2610,1,0.8911111617257335,0.0,0,-0.4413434562304958,0.07701515336423295,0.1116157065010229,0,-0.09089865067031333,0,1
9000,1,5.675340113731197,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.12254535230556816,0,2
8300,0,-0.40040604362785437,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,0
8300,0,-0.2881001996840641,0.0,0,1.5510997765699832,-0.20286546267070638,-1.2880571905305216,1,-0.29841365356353144,0,0
1050,1,2.9013857683195785,0.0,0,0.5279532516183859,-0.09920597525035849,0.1116157065010229,0,-0.29841365356353144,0,1
6142,1,-0.23194727771216897,0.0,0,-0.4413434562304958,-0.04737623154018453,0.8114521550167951,0,-0.20947865232358082,0,0
9000,1,0.8349582397538383,0.0,0,2.2511473989052866,0.058356445628570335,-1.2880571905305216,0,-0.2050319022615833,0,1
2060,1,0.10497025411920174,0.0,0,-0.4413434562304958,-0.1821335651866368,0.1116157065010229,0,-0.2428292777885623,0,2
1460,1,0.2621984356405081,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.04028047615861383,0,1
5310,0,,0.0,0,-0.3874936391277801,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
8790,1,2.9575386902914738,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.15834102661060923,0,4
2050,1,0.10497025411920174,0.0,0,-0.22594418781963319,-0.016278385314080157,0.1116157065010229,0,-0.18131590193092978,0,1
5340,1,1.9018637572198456,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,2.3955757589966393,0,1
2400,0,-0.45655896559974946,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
2520,1,0.30712077321802417,0.0,0,1.1741510568509737,0.0044535121699894225,0.1116157065010229,0,-0.16352890168293968,0,0
8200,1,0.7226523958100481,0.0,0,-0.4413434562304958,5.15633003696128,0.8114521550167951,0,1.6173944981470716,0,1
8301,0,-0.6137871471210558,0.0,0,-0.4413434562304958,-0.20286546267070638,-0.5882207420147494,0,-0.29841365356353144,1,0
1000,0,-0.726092991064846,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,2,2
8700,1,,0.0,0,1.1741510568509737,0.39421318487049756,0.8114521550167951,0,0.02990472601395293,0,1
8800,0,-0.8496294194030153,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
8470,0,-0.4116366280222334,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,0
4520,1,-0.09718026497962069,0.0,0,-0.4413434562304958,1.3934906436026513,1.5112886035325672,0,0.34636510542611054,4,2
5140,1,-0.17579435574027386,0.0,0,-0.4413434562304958,0.5020190517876594,0.8114521550167951,0,-0.04643115005033802,0,0
2500,1,0.5878853830774998,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.41454860637673935,0,2
3730,1,-0.11964143376837874,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,-0.01900952466801991,0,1
5590,1,-0.23194727771216897,0.0,0,1.3357005081591207,0.6844597496474717,1.5112886035325672,0,0.018787850858959104,0,0
8750,1,2.620621158460103,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,0.9096201132791313,0,1
4032,1,-0.5688648095435397,0.0,0,0.5279532516183859,-0.20286546267070638,0.1116157065010229,0,-0.14796527646594831,0,1
8670,0,,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
8940,1,0.5878853830774998,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,-0.0390198999470088,0,0
5190,1,0.13866200730233882,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.16330722787387886,0,1
3600,1,0.4418877859505725,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,-0.29841365356353144,0,1
9300,1,-0.25440844650092703,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.2398647777472306,0,0
2100,1,0.4081960327674354,0.0,0,-0.4413434562304958,0.014819460912024213,0.8114521550167951,0,-0.13166052623862404,4,2
9700,0,0.04881733214730663,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
2860,1,0.7563441489931851,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.08697135180958791,0,1
3700,1,0.8124970709650803,0.0,0,0.09715471479666071,-0.20286546267070638,0.1116157065010229,0,-0.11387352599063391,0,0
3600,0,-0.5127118875716445,0.0,0,1.604949593672699,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
2260,0,-0.36671429044471726,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,0
