link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale,price_per_sqm
https://www.immoweb.be/en/classified/apartment/for-sale/sint-denijs-westrem/9051/10465431,10465431,SINT-DENIJS-WESTREM,9051,125000,APARTMENT,APARTMENT,70.0,0.0,0,0.0,0.0,2.0,0,0.0,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE,1785.7142857142858
https://www.immoweb.be/en/classified/house/for-sale/meulebeke/8760/20372429,20372429,Meulebeke,8760,309500,HOUSE,HOUSE,168.0,0.0,0,0.0,0.0,4.0,0,773.0,UNKNOWN,TO_RENOVATE,FOR_SALE,1842.2619047619048
https://www.immoweb.be/en/classified/house/for-sale/rotselaar/3110/20345592,20345592,Rotselaar,3110,349000,HOUSE,HOUSE,175.0,0.0,0,0.0,630.0,0.0,0,842.0,INSTALLED,GOOD,FOR_SALE,1994.2857142857142
https://www.immoweb.be/en/classified/apartment/for-sale/tubize/1480/20371529,20371529,Tubize,1480,179000,APARTMENT,APARTMENT,70.0,1.0,0,0.0,0.0,2.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,2557.1428571428573
https://www.immoweb.be/en/classified/house/for-sale/juprelle/4450/20383676,20383676,Juprelle,4450,325000,HOUSE,HOUSE,200.0,0.0,0,42.0,0.0,3.0,0,610.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,1625.0
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20376335,20376335,GERAARDSBERGEN,9500,470000,HOUSE,HOUSE,215.0,0.0,0,36.0,0.0,3.0,0,545.0,NOT_INSTALLED,UNKNOWN,FOR_SALE,2186.046511627907
https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/20359116,20359116,SINT-NIKLAAS,9100,230000,HOUSE,HOUSE,232.0,0.0,0,0.0,160.0,2.0,0,0.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,991.3793103448276
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2060/20381587,20381587,ANTWERPEN,2060,650000,HOUSE,HOUSE,250.0,0.0,0,0.0,10.0,2.0,0,100.0,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,2600.0
https://www.immoweb.be/en/classified/house/for-sale/gembloux/5030/20368374,20368374,GEMBLOUX,5030,395000,HOUSE,HOUSE,205.0,0.0,0,0.0,0.0,3.0,0,585.0,INSTALLED,AS_NEW,FOR_SALE,1926.8292682926829
https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/20387646,20387646,AALST,9300,349000,HOUSE,HOUSE,169.0,0.0,0,54.0,308.0,2.0,0,487.0,INSTALLED,AS_NEW,FOR_SALE,2065.0887573964496
https://www.immoweb.be/en/classified/apartment/for-sale/wavre/1300/20332990,20332990,Wavre,1300,340000,APARTMENT,APARTMENT,109.0,0.0,0,0.0,0.0,3.0,0,0.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3119.266055045872
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20378974,20378974,UCCLE,1180,339000,APARTMENT,APARTMENT,80.0,0.0,0,9.0,0.0,2.0,0,0.0,SEMI_EQUIPPED,GOOD,FOR_SALE,4237.5
https://www.immoweb.be/en/classified/house/for-sale/kapellen/2950/20346415,20346415,KAPELLEN,2950,479000,HOUSE,HOUSE,168.0,0.0,0,0.0,295.0,3.0,0,435.0,SEMI_EQUIPPED,GOOD,FOR_SALE,2851.190476190476
https://www.immoweb.be/en/classified/house/for-sale/kuurne/8520/20383545,20383545,Kuurne,8520,459000,HOUSE,HOUSE,167.0,0.0,0,0.0,0.0,3.0,0,562.0,UNKNOWN,UNKNOWN,FOR_SALE,2748.502994011976
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/20292095,20292095,Seraing,4100,120000,HOUSE,HOUSE,57.0,0.0,0,7.0,110.0,3.0,0,260.0,NOT_INSTALLED,JUST_RENOVATED,FOR_SALE,2105.2631578947367
https://www.immoweb.be/en/classified/house/for-sale/grez-doiceau/1390/20321339,20321339,GREZ-DOICEAU,1390,399000,HOUSE,HOUSE,200.0,0.0,1,25.0,1219.0,4.0,0,1219.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,1995.0
https://www.immoweb.be/en/classified/house/for-sale/schuiferskapelle/8700/20386844,20386844,Schuiferskapelle,8700,135000,HOUSE,HOUSE,79.0,0.0,0,0.0,0.0,2.0,0,332.0,UNKNOWN,UNKNOWN,FOR_SALE,1708.860759493671
https://www.immoweb.be/en/classified/house/for-sale/lessen/7860/20034476,20034476,Lessen,7860,80000,HOUSE,HOUSE,150.0,0.0,0,8.0,0.0,2.0,0,120.0,UNKNOWN,TO_RENOVATE,FOR_SALE,533.3333333333334
https://www.immoweb.be/en/classified/apartment/for-sale/herenthout/2270/20386631,20386631,Herenthout,2270,329000,APARTMENT,APARTMENT,100.0,0.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,AS_NEW,FOR_SALE,3290.0
https://www.immoweb.be/en/classified/house/for-sale/lokeren/9160/20390077,20390077,Lokeren,9160,420000,HOUSE,HOUSE,185.0,0.0,0,0.0,0.0,3.0,0,0.0,UNKNOWN,TO_BE_DONE_UP,FOR_SALE,2270.2702702702704
https://www.immoweb.be/en/classified/house/for-sale/overijse/3090/20389346,20389346,OVERIJSE,3090,555000,HOUSE,HOUSE,160.0,0.0,0,60.0,1482.0,4.0,0,1482.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3468.75
https://www.immoweb.be/en/classified/apartment/for-sale/mol/2400/20382959,20382959,MOL,2400,277000,APARTMENT,APARTMENT,92.0,0.0,0,9.0,0.0,0.0,0,0.0,INSTALLED,UNKNOWN,FOR_SALE,3010.8695652173915
https://www.immoweb.be/en/classified/house/for-sale/nivelles/1400/20387231,20387231,Nivelles,1400,350000,HOUSE,HOUSE,143.0,0.0,0,0.0,75.0,2.0,0,145.0,UNKNOWN,UNKNOWN,FOR_SALE,2447.5524475524476
https://www.immoweb.be/en/classified/apartment/for-sale/brasschaat/2930/20360937,20360937,BRASSCHAAT,2930,369000,APARTMENT,APARTMENT,120.0,0.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,3075.0
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/20384062,20384062,Roeselare,8800,265000,APARTMENT,APARTMENT,134.0,0.0,0,0.0,0.0,0.0,0,0.0,UNKNOWN,UNKNOWN,FOR_SALE,1977.6119402985075
https://www.immoweb.be/en/classified/house/for-sale/dinant/5500/11443633,11443633,Dinant,5500,295000,HOUSE,HOUSE,200.0,0.0,0,0.0,0.0,0.0,0,100.0,UNKNOWN,TO_RESTORE,FOR_SALE,1475.0
https://www.immoweb.be/en/classified/house/for-sale/aalst-9300/9300/20375640,20375640,Aalst (9300),9300,255000,HOUSE,HOUSE,173.0,0.0,0,0.0,0.0,0.0,0,614.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,1473.9884393063585
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20387518,20387518,De Panne,8660,425000,APARTMENT,APARTMENT,96.0,1.0,0,28.0,0.0,0.0,0,0.0,UNKNOWN,UNKNOWN,FOR_SALE,4427.083333333333
https://www.immoweb.be/en/classified/apartment/for-sale/heusden/9070/20379276,20379276,Heusden,9070,398000,APARTMENT,APARTMENT,125.0,0.0,0,5.0,0.0,3.0,0,0.0,UNKNOWN,AS_NEW,FOR_SALE,3184.0
https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/20377310,20377310,Knokke-Heist,8300,449000,HOUSE,HOUSE,69.0,0.0,0,0.0,0.0,4.0,0,90.0,UNKNOWN,TO_RENOVATE,FOR_SALE,6507.246376811594
https://www.immoweb.be/en/classified/house/for-sale/zaventem/1930/20154316,20154316,Zaventem,1930,615000,HOUSE,HOUSE,235.0,0.0,0,50.0,150.0,3.0,0,253.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,2617.021276595745
https://www.immoweb.be/en/classified/house/for-sale/estinnes-au-mont/6594/20383541,20383541,ESTINNES-AU-MONT,6594,75000,HOUSE,HOUSE,155.0,0.0,0,0.0,0.0,3.0,0,800.0,NOT_INSTALLED,TO_RENOVATE,FOR_SALE,483.8709677419355
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20371588,20371588,Blankenberge,8370,230000,APARTMENT,APARTMENT,42.0,0.0,0,50.0,0.0,0.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,5476.190476190476
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20379463,20379463,Ixelles,1050,695000,APARTMENT,APARTMENT,150.0,0.0,0,0.0,0.0,2.0,0,0.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,4633.333333333333
https://www.immoweb.be/en/classified/house/for-sale/berlaar/2590/20384047,20384047,Berlaar,2590,329000,HOUSE,HOUSE,134.0,0.0,0,0.0,0.0,0.0,0,680.0,UNKNOWN,TO_RENOVATE,FOR_SALE,2455.223880597015
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20375214,20375214,Antwerpen,2000,270000,APARTMENT,APARTMENT,125.0,0.0,0,14.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2160.0
https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8500/20379805,20379805,Kortrijk,8500,445000,HOUSE,HOUSE,140.0,0.0,0,18.0,41.0,2.0,0,222.0,INSTALLED,GOOD,FOR_SALE,3178.5714285714284
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20184005,20184005,Oudenaarde,9700,329000,HOUSE,HOUSE,137.0,0.0,0,0.0,0.0,2.0,0,120.0,UNKNOWN,GOOD,FOR_SALE,2401.4598540145985
https://www.immoweb.be/en/classified/house/for-sale/zulte%20%28zulte%29/9870/20390309,20390309,Zulte (Zulte),9870,285000,HOUSE,HOUSE,114.0,0.0,0,0.0,0.0,4.0,0,1050.0,UNKNOWN,UNKNOWN,FOR_SALE,2500.0
https://www.immoweb.be/en/classified/house/for-sale/duffel/2570/20284739,20284739,DUFFEL,2570,292000,HOUSE,HOUSE,130.0,0.0,0,14.0,140.0,0.0,0,380.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,2246.153846153846
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20273528,20273528,OUDENAARDE,9700,415000,HOUSE,HOUSE,232.0,0.0,0,0.0,0.0,0.0,0,236.0,SEMI_EQUIPPED,GOOD,FOR_SALE,1788.7931034482758
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/10888081,10888081,Westende,8434,168000,APARTMENT,APARTMENT,60.0,1.0,0,0.0,0.0,0.0,0,0.0,UNKNOWN,TO_BE_DONE_UP,FOR_SALE,2800.0
https://www.immoweb.be/en/classified/house/for-sale/gent/9050/20357635,20357635,Gent,9050,399500,HOUSE,HOUSE,118.0,0.0,0,0.0,20.0,2.0,0,100.0,INSTALLED,AS_NEW,FOR_SALE,3385.593220338983
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20379700,20379700,Oostende,8400,147500,APARTMENT,APARTMENT,55.0,0.0,0,0.0,0.0,0.0,0,0.0,UNKNOWN,UNKNOWN,FOR_SALE,2681.818181818182
https://www.immoweb.be/en/classified/house/for-sale/merksem/2170/20252311,20252311,Merksem,2170,419000,HOUSE,HOUSE,209.0,0.0,0,0.0,27.0,2.0,0,104.0,INSTALLED,JUST_RENOVATED,FOR_SALE,2004.7846889952152
https://www.immoweb.be/en/classified/house/for-sale/aartselaar/2630/20179374,20179374,Aartselaar,2630,330000,HOUSE,HOUSE,165.0,0.0,0,0.0,117.0,2.0,0,242.0,INSTALLED,GOOD,FOR_SALE,2000.0
https://www.immoweb.be/en/classified/apartment/for-sale/mol/2400/20382876,20382876,Mol,2400,285000,APARTMENT,APARTMENT,91.0,0.0,0,13.0,0.0,0.0,0,0.0,INSTALLED,GOOD,FOR_SALE,3131.868131868132
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/20227280,20227280,BERCHEM,2600,345000,APARTMENT,APARTMENT,110.0,0.0,0,5.0,0.0,0.0,0,0.0,SEMI_EQUIPPED,JUST_RENOVATED,FOR_SALE,3136.3636363636365
https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/20377759,20377759,Brugge,8000,347500,HOUSE,HOUSE,134.0,0.0,0,0.0,0.0,0.0,0,262.0,UNKNOWN,UNKNOWN,FOR_SALE,2593.283582089552
https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/20311773,20311773,Gentbrugge,9050,328000,HOUSE,HOUSE,146.0,0.0,0,0.0,40.0,2.0,0,179.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,2246.5753424657532
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20322936,20322936,Turnhout,2300,525000,APARTMENT,APARTMENT,129.0,0.0,0,17.0,0.0,3.0,0,0.0,SEMI_EQUIPPED,AS_NEW,FOR_SALE,4069.767441860465
https://www.immoweb.be/en/classified/house/for-sale/haaltert/9450/20375057,20375057,Haaltert,9450,359000,HOUSE,HOUSE,209.0,0.0,0,0.0,0.0,2.0,0,300.0,UNKNOWN,GOOD,FOR_SALE,1717.7033492822966
https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/20374300,20374300,Oostende,8400,294600,HOUSE,HOUSE,130.0,0.0,0,0.0,0.0,2.0,0,143.0,UNKNOWN,UNKNOWN,FOR_SALE,2266.153846153846
https://www.immoweb.be/en/classified/house/for-sale/sinaai/9112/20163848,20163848,SINAAI,9112,437000,HOUSE,HOUSE,209.0,0.0,0,0.0,0.0,4.0,0,600.0,INSTALLED,GOOD,FOR_SALE,2090.909090909091
https://www.immoweb.be/en/classified/apartment/for-sale/gent%20zwijnaarde/9052/20378222,20378222,Gent Zwijnaarde,9052,419406,APARTMENT,APARTMENT,99.0,0.0,0,10.0,0.0,2.0,0,0.0,HYPER_EQUIPPED,UNKNOWN,FOR_SALE,4236.424242424242
https://www.immoweb.be/en/classified/house/for-sale/aspelare/9404/20243031,20243031,Aspelare,9404,595599,HOUSE,HOUSE,270.0,0.0,0,0.0,0.0,0.0,0,1000.0,HYPER_EQUIPPED,GOOD,FOR_SALE,2205.9222222222224
https://www.immoweb.be/en/classified/apartment/for-sale/ledeberg/9050/20367912,20367912,Ledeberg,9050,225000,APARTMENT,APARTMENT,80.0,0.0,0,0.0,0.0,0.0,0,0.0,UNKNOWN,TO_BE_DONE_UP,FOR_SALE,2812.5
https://www.immoweb.be/en/classified/house/for-sale/wanferc%C3%89e-baulet/6224/20382740,20382740,WANFERCÉE-BAULET,6224,250000,HOUSE,HOUSE,95.0,0.0,0,15.0,0.0,3.0,0,0.0,SEMI_EQUIPPED,JUST_RENOVATED,FOR_SALE,2631.5789473684213
https://www.immoweb.be/en/classified/house/for-sale/aartselaar/2630/20374321,20374321,Aartselaar,2630,650000,HOUSE,HOUSE,232.0,0.0,0,33.0,0.0,2.0,0,248.0,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE,2801.7241379310344
https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/20378080,20378080,Ganshoren,1083,215000,APARTMENT,APARTMENT,80.0,0.0,0,8.0,0.0,0.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2687.5
https://www.immoweb.be/en/classified/house/for-sale/edegem/2650/20360067,20360067,EDEGEM,2650,625000,HOUSE,HOUSE,170.0,0.0,0,0.0,279.0,3.0,0,506.0,INSTALLED,JUST_RENOVATED,FOR_SALE,3676.470588235294
https://www.immoweb.be/en/classified/house/for-sale/niel/2845/20374827,20374827,Niel,2845,215000,HOUSE,HOUSE,129.0,0.0,0,0.0,0.0,3.0,0,82.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,1666.6666666666667
https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/20387223,20387223,Izegem,8870,320000,HOUSE,HOUSE,120.0,0.0,0,0.0,0.0,0.0,0,138.0,UNKNOWN,GOOD,FOR_SALE,2666.6666666666665
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20387856,20387856,Gent,9000,319000,HOUSE,HOUSE,125.0,0.0,0,0.0,0.0,0.0,0,74.0,UNKNOWN,GOOD,FOR_SALE,2552.0
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20381699,20381699,Nieuwpoort,8620,429000,APARTMENT,APARTMENT,90.0,1.0,0,0.0,0.0,4.0,0,0.0,UNKNOWN,UNKNOWN,FOR_SALE,4766.666666666667
https://www.immoweb.be/en/classified/house/for-sale/huy/4500/20227252,20227252,Huy,4500,385000,HOUSE,HOUSE,155.0,0.0,0,48.0,512.0,3.0,0,649.0,UNKNOWN,UNKNOWN,FOR_SALE,2483.8709677419356
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10677494,10677494,Forest,1190,135000,APARTMENT,APARTMENT,60.0,0.0,0,2.0,0.0,2.0,0,0.0,INSTALLED,TO_RENOVATE,FOR_SALE,2250.0
https://www.immoweb.be/en/classified/apartment/for-sale/chaumont-gistoux/1325/20390201,20390201,CHAUMONT-GISTOUX,1325,560000,APARTMENT,APARTMENT,123.0,0.0,0,49.0,0.0,4.0,0,0.0,USA_HYPER_EQUIPPED,UNKNOWN,FOR_SALE,4552.845528455285
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20323568,20323568,TURNHOUT,2300,245000,APARTMENT,APARTMENT,152.0,0.0,0,0.0,0.0,2.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,1611.842105263158
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20364579,20364579,MECHELEN,2800,369000,HOUSE,HOUSE,174.0,0.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2120.689655172414
https://www.immoweb.be/en/classified/house/for-sale/awans/4340/11420398,11420398,Awans,4340,295000,HOUSE,HOUSE,162.0,0.0,0,0.0,1000.0,3.0,0,1321.0,INSTALLED,GOOD,FOR_SALE,1820.9876543209878
https://www.immoweb.be/en/classified/apartment/for-sale/merelbeke/9820/20253523,20253523,Merelbeke,9820,249000,APARTMENT,APARTMENT,105.0,0.0,0,0.0,0.0,0.0,0,0.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,2371.4285714285716
https://www.immoweb.be/en/classified/apartment/for-sale/libramont/6800/20293422,20293422,Libramont,6800,189000,APARTMENT,APARTMENT,81.0,0.0,0,0.0,0.0,2.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,2333.3333333333335
https://www.immoweb.be/en/classified/house/for-sale/aubange/6790/20283748,20283748,Aubange,6790,290000,HOUSE,HOUSE,130.0,0.0,0,10.0,380.0,4.0,0,480.0,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE,2230.769230769231
https://www.immoweb.be/en/classified/house/for-sale/vis%C3%A9/4600/20390882,20390882,Visé,4600,299000,HOUSE,HOUSE,217.0,0.0,0,32.0,478.0,4.0,0,801.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,1377.8801843317972
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20386804,20386804,Schaerbeek,1030,325000,APARTMENT,APARTMENT,116.0,0.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2801.7241379310344
https://www.immoweb.be/en/classified/apartment/for-sale/wondelgem/9032/20378257,20378257,Wondelgem,9032,530000,APARTMENT,APARTMENT,118.0,0.0,0,11.0,0.0,0.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,4491.525423728814
https://www.immoweb.be/en/classified/house/for-sale/fleron/4620/20384562,20384562,Fléron,4620,269000,HOUSE,HOUSE,220.0,0.0,0,33.0,45.0,2.0,0,315.0,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE,1222.7272727272727
https://www.immoweb.be/en/classified/house/for-sale/%27s-gravenwezel/2970/20368878,20368878,'s-Gravenwezel,2970,415000,HOUSE,HOUSE,176.0,0.0,0,0.0,0.0,3.0,0,330.0,UNKNOWN,GOOD,FOR_SALE,2357.9545454545455
https://www.immoweb.be/en/classified/apartment/for-sale/schoten/2900/20368536,20368536,SCHOTEN,2900,299000,APARTMENT,APARTMENT,100.0,0.0,0,8.0,0.0,0.0,0,0.0,SEMI_EQUIPPED,GOOD,FOR_SALE,2990.0
https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20388030,20388030,Lier,2500,299000,APARTMENT,APARTMENT,92.0,0.0,0,8.0,0.0,2.0,0,0.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,3250.0
https://www.immoweb.be/en/classified/apartment/for-sale/dilbeek/1700/20338064,20338064,DILBEEK,1700,199000,APARTMENT,APARTMENT,91.0,0.0,0,0.0,0.0,0.0,0,0.0,NOT_INSTALLED,GOOD,FOR_SALE,2186.813186813187
https://www.immoweb.be/en/classified/apartment/for-sale/izegem/8870/20163071,20163071,Izegem,8870,180000,APARTMENT,APARTMENT,69.0,0.0,0,0.0,0.0,0.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2608.695652173913
https://www.immoweb.be/en/classified/house/for-sale/assebroek/8310/20379658,20379658,Assebroek,8310,319000,HOUSE,HOUSE,130.0,0.0,0,0.0,0.0,0.0,0,150.0,UNKNOWN,UNKNOWN,FOR_SALE,2453.846153846154
https://www.immoweb.be/en/classified/house/for-sale/herzele/9550/20362243,20362243,Herzele,9550,309000,HOUSE,HOUSE,200.0,0.0,0,40.0,1400.0,3.0,0,1614.0,HYPER_EQUIPPED,GOOD,FOR_SALE,1545.0
https://www.immoweb.be/en/classified/house/for-sale/herentals/2200/20359163,20359163,HERENTALS,2200,395000,HOUSE,HOUSE,142.0,0.0,0,0.0,0.0,4.0,0,445.0,INSTALLED,JUST_RENOVATED,FOR_SALE,2781.6901408450703
https://www.immoweb.be/en/classified/house/for-sale/lier/2500/20369416,20369416,LIER,2500,349000,HOUSE,HOUSE,161.0,0.0,0,0.0,1200.0,4.0,0,1408.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,2167.7018633540374
https://www.immoweb.be/en/classified/apartment/for-sale/glabbeek/3380/20380324,20380324,Glabbeek,3380,374000,APARTMENT,APARTMENT,87.0,0.0,0,35.0,334.0,3.0,0,0.0,UNKNOWN,AS_NEW,FOR_SALE,4298.850574712644
https://www.immoweb.be/en/classified/house/for-sale/seraing/4101/20382295,20382295,Seraing,4101,150000,HOUSE,HOUSE,81.0,0.0,0,20.0,0.0,3.0,0,140.0,NOT_INSTALLED,UNKNOWN,FOR_SALE,1851.851851851852
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/20150285,20150285,Liège,4000,290000,APARTMENT,APARTMENT,100.0,0.0,0,0.0,2800.0,4.0,0,0.0,INSTALLED,AS_NEW,FOR_SALE,2900.0
https://www.immoweb.be/en/classified/house/for-sale/tisselt/2830/20375878,20375878,TISSELT,2830,338000,HOUSE,HOUSE,158.0,0.0,0,0.0,0.0,0.0,0,471.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,2139.240506329114
https://www.immoweb.be/en/classified/house/for-sale/courcelles%20trazegnies/6183/20385155,20385155,Courcelles Trazegnies,6183,89000,HOUSE,HOUSE,104.0,0.0,0,0.0,0.0,2.0,0,0.0,UNKNOWN,TO_RENOVATE,FOR_SALE,855.7692307692307
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20371594,20371594,Sint-Truiden,3800,337638,HOUSE,HOUSE,135.0,0.0,0,0.0,0.0,0.0,0,250.0,INSTALLED,GOOD,FOR_SALE,2501.0222222222224
https://www.immoweb.be/en/classified/house/for-sale/schelle/2627/20387721,20387721,SCHELLE,2627,255000,HOUSE,HOUSE,150.0,0.0,0,0.0,0.0,0.0,0,117.0,SEMI_EQUIPPED,GOOD,FOR_SALE,1700.0
https://www.immoweb.be/en/classified/house/for-sale/aarschot/3200/20382435,20382435,Aarschot,3200,210000,HOUSE,HOUSE,113.0,0.0,0,0.0,0.0,0.0,0,205.0,UNKNOWN,TO_RENOVATE,FOR_SALE,1858.4070796460178
https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/20382054,20382054,Herstal,4040,179000,HOUSE,HOUSE,113.0,0.0,0,10.0,0.0,3.0,0,62.0,INSTALLED,GOOD,FOR_SALE,1584.070796460177
https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/20190618,20190618,Torhout,8820,646023,HOUSE,HOUSE,270.0,0.0,0,0.0,0.0,0.0,0,644.0,HYPER_EQUIPPED,GOOD,FOR_SALE,2392.677777777778
https://www.immoweb.be/en/classified/house/for-sale/bottelare/9820/20379183,20379183,Bottelare,9820,479000,HOUSE,HOUSE,150.0,0.0,0,0.0,124.0,0.0,0,124.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3193.3333333333335
https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge/4031/20389807,20389807,Liège,4031,120000,HOUSE,HOUSE,84.0,0.0,0,0.0,50.0,2.0,0,105.0,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,1428.5714285714287
https://www.immoweb.be/en/classified/house/for-sale/habay/6720/20356606,20356606,Habay,6720,249999,HOUSE,HOUSE,120.0,0.0,0,0.0,265.0,4.0,0,476.0,INSTALLED,GOOD,FOR_SALE,2083.325
https://www.immoweb.be/en/classified/house/for-sale/woesten/8640/20376313,20376313,Woesten,8640,435000,HOUSE,HOUSE,195.0,0.0,0,0.0,0.0,3.0,0,1171.0,UNKNOWN,AS_NEW,FOR_SALE,2230.769230769231
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1020/20336776,20336776,Bruxelles,1020,325000,APARTMENT,APARTMENT,102.0,0.0,0,7.0,0.0,2.0,0,0.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,3186.274509803922
https://www.immoweb.be/en/classified/house/for-sale/lessines/7860/20377286,20377286,Lessines,7860,157000,HOUSE,HOUSE,140.0,0.0,0,0.0,0.0,4.0,0,488.0,UNKNOWN,UNKNOWN,FOR_SALE,1121.4285714285713
https://www.immoweb.be/en/classified/house/for-sale/diksmuide/8600/20387823,20387823,Diksmuide,8600,165000,HOUSE,HOUSE,154.0,0.0,0,0.0,0.0,0.0,0,264.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,1071.4285714285713
https://www.immoweb.be/en/classified/house/for-sale/tubize/1480/20389775,20389775,Tubize,1480,255000,HOUSE,HOUSE,169.0,0.0,0,29.0,263.0,3.0,0,470.0,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,1508.8757396449705
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2000/2000/20377501,20377501,ANTWERPEN 2000,2000,695000,APARTMENT,APARTMENT,180.0,0.0,0,35.0,0.0,0.0,0,0.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3861.1111111111113
https://www.immoweb.be/en/classified/apartment/for-sale/glabbeek/3380/20389784,20389784,Glabbeek,3380,374000,APARTMENT,APARTMENT,87.0,0.0,0,35.0,334.0,3.0,0,0.0,UNKNOWN,AS_NEW,FOR_SALE,4298.850574712644
https://www.immoweb.be/en/classified/house/for-sale/rumbeke/8800/20331782,20331782,Rumbeke,8800,395000,HOUSE,HOUSE,152.0,0.0,0,0.0,0.0,0.0,0,603.0,HYPER_EQUIPPED,GOOD,FOR_SALE,2598.684210526316
https://www.immoweb.be/en/classified/house/for-sale/vresse-sur-semois/5550/20327760,20327760,Vresse-sur-Semois,5550,260000,HOUSE,HOUSE,230.0,0.0,0,0.0,373.0,2.0,0,373.0,INSTALLED,AS_NEW,FOR_SALE,1130.4347826086957
