link,property_id,locality_name,postal_code,latitude,longitude,price,type_of_property,subtype_of_property,construction_year,living_area,bedrooms,nr_bathrooms,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale
https://www.immoweb.be/en/classified/house/for-sale/destelbergen/9070/20317404,20317404,Destelbergen,9070,51.0522126,3.7571219,428000,HOUSE,HOUSE,1918,185.0,4,1.0,0.0,0,,null,,0,170,null,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/20386220,20386220,Geel,2440,51.1423803,4.9484584,363000,APARTMENT,APARTMENT,2010,261.0,3,1.0,0.0,0,,null,,0,null,null,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-lievens-houtem/9520/20375531,20375531,Sint-Lievens-Houtem,9520,50.90758599999999,3.8531775,1150000,HOUSE,HOUSE,1993,303.0,3,1.0,0.0,0,,null,4.0,0,4221,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zarren/8610/20381300,20381300,Zarren,8610,51.0197683,2.9585502,149000,HOUSE,HOUSE,1923,110.0,3,0.0,0.0,0,,null,,0,268,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/seraing/4102/20115972,20115972,Seraing,4102,50.60209760000001,5.5385795,225000,HOUSE,HOUSE,,130.0,3,1.0,0.0,0,50,100,2.0,0,210,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/laeken/1020/20219724,20219724,Laeken,1020,50.8978545,4.394741499999999,679000,HOUSE,HOUSE,2002,240.0,6,2.0,0.0,0,50,150,3.0,0,356,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lochristi/9080/20390312,20390312,Lochristi,9080,51.1036118,3.8337543,615000,HOUSE,HOUSE,2003,207.0,3,1.0,,0,30,null,4.0,0,634,null,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/20343762,20343762,Waterloo,1410,50.7130879,4.3756911,495000,HOUSE,HOUSE,1976,140.0,2,1.0,0.0,0,20,190,4.0,0,452,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20382258,20382258,EVERE,1140,50.8639409,4.4034631,305000,APARTMENT,APARTMENT,,85.0,1,1.0,,0,null,null,,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/middelburg/9992/20339054,20339054,Middelburg,9992,51.2491559,3.4055684,975000,HOUSE,HOUSE,1978,433.0,4,3.0,,0,,null,4.0,0,2369,null,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20368458,20368458,Antwerpen,2020,51.1844021,4.3916423,320000,APARTMENT,APARTMENT,1934,125.0,3,1.0,,0,1,null,2.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/horrues/7060/20400529,20400529,Horrues,7060,50.6217878,3.9807981,260000,HOUSE,HOUSE,,168.0,4,1.0,,0,null,null,3.0,0,2000,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/wetteren/9230/20401508,20401508,WETTEREN,9230,51.0000083,3.8702101,335000,APARTMENT,APARTMENT,2024,117.0,2,1.0,,0,13,null,2.0,0,null,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20383508,20383508,Lier,2500,,,959000,APARTMENT,APARTMENT,1970,,6,3.0,0.0,0,null,null,2.0,0,null,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ravels/2381/20393793,20393793,Ravels,2381,51.4101352,5.0014521,379000,HOUSE,HOUSE,2023,163.0,3,1.0,,0,null,null,4.0,0,253,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/wetteren/9230/20397427,20397427,Wetteren,9230,51.009508,3.876983,417000,HOUSE,HOUSE,2024,124.0,3,1.0,0.0,0,12,36,3.0,0,172,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20222176,20222176,Etterbeek,1040,50.8283418,4.3932553,195000,APARTMENT,APARTMENT,1920,64.0,1,1.0,0.0,0,null,null,2.0,0,null,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la%20hulpe/1310/20392784,20392784,La Hulpe,1310,,,525000,HOUSE,HOUSE,1938,110.0,2,1.0,0.0,0,30,null,3.0,0,769,null,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/stekene/9190/20380229,20380229,STEKENE,9190,51.1817876,3.9928347,391500,APARTMENT,APARTMENT,2024,160.0,3,1.0,,0,25,null,3.0,0,null,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/vaux-sur-sure-juseret/6640/20402453,20402453,Vaux-sur-Sûre Juseret,6640,49.8797422,5.549258699999999,419000,HOUSE,HOUSE,1900,143.0,2,1.0,0.0,0,35,600,4.0,0,967,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20383344,20383344,Uccle,1180,50.7917304,4.357861499999999,485000,APARTMENT,APARTMENT,2024,81.0,1,1.0,0.0,0,2,null,2.0,0,null,USA_UNINSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/deerlijk/8540/20402525,20402525,Deerlijk,8540,,,516288,HOUSE,HOUSE,,246.0,3,,,0,null,null,4.0,0,546,null,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1000/20371950,20371950,Bruxelles,1000,50.8427501,4.3515499,1195000,HOUSE,HOUSE,1896,375.0,4,2.0,,1,15,25,2.0,0,135,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20397985,20397985,Knokke-Heist,8300,51.3498569,3.2876644,1125000,APARTMENT,APARTMENT,2001,96.0,3,2.0,,0,,null,,0,null,null,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1428/10686356,10686356,Braine-l'Alleud,1428,,,1995000,HOUSE,HOUSE,1972,485.0,4,5.0,1.0,0,,4000,4.0,1,4189,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/20382342,20382342,HOBOKEN,2660,51.1755624,4.3500383,249900,APARTMENT,APARTMENT,1998,90.0,2,1.0,,0,14,null,2.0,0,null,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/asse/1730/20225169,20225169,Asse,1730,,,594831,HOUSE,HOUSE,,162.0,3,1.0,,0,null,null,,0,603,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/huldenberg/3040/20349533,20349533,HULDENBERG,3040,50.8138655,4.627491,825000,HOUSE,HOUSE,1980,334.0,4,1.0,,0,,null,,0,3440,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/20379818,20379818,Ixelles,1050,50.8204971,4.3562251,1050000,HOUSE,HOUSE,1918,327.0,6,3.0,0.0,0,null,null,2.0,0,125,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20387473,20387473,Roeselare,8800,50.9347641,3.1156987,299000,HOUSE,HOUSE,,,3,2.0,,0,,null,4.0,0,237,null,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/20394369,20394369,AALST,9300,50.9446145,4.0684909,225000,HOUSE,HOUSE,,289.0,3,0.0,,0,null,null,,0,1135,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/herzele/9550/20397452,20397452,Herzele,9550,50.886148,3.881619299999999,374500,HOUSE,HOUSE,2023,140.0,3,1.0,0.0,0,,null,3.0,0,250,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20340317,20340317,Blankenberge,8370,51.3195266,3.1460091,119000,APARTMENT,APARTMENT,,46.0,1,1.0,,0,,null,,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zulte/9870/20378280,20378280,Zulte,9870,50.9115143,3.4471533,305000,HOUSE,HOUSE,1973,220.0,3,1.0,0.0,0,,null,3.0,0,443,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/20404484,20404484,Westende,8434,51.1586086,2.7675003,275000,APARTMENT,APARTMENT,2010,84.0,2,1.0,0.0,0,8,null,2.0,0,null,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ottignies-louvain-la-neuve/1342/20290037,20290037,Ottignies-Louvain-la-Neuve,1342,50.6846401,4.5709215,350000,HOUSE,HOUSE,1918,160.0,4,1.0,0.0,0,40,152,3.0,0,525,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/landen/3400/20402670,20402670,Landen,3400,50.723212,5.0811508,330000,HOUSE,HOUSE,1957,188.0,2,1.0,,0,,165,4.0,0,322,null,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/baardegem/9310/20163192,20163192,Baardegem,9310,,,758656,HOUSE,HOUSE,,195.0,3,1.0,,0,null,null,,0,1010,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20225885,20225885,TURNHOUT,2300,51.3197267,4.9200095,139000,APARTMENT,APARTMENT,1974,78.0,2,1.0,,0,null,null,2.0,0,null,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/brasschaat/2930/20210234,20210234,Brasschaat,2930,51.2857511,4.480697399999999,1980000,HOUSE,HOUSE,1947,689.0,5,3.0,,0,null,3149,,1,3149,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/brasschaat/2930/20360929,20360929,BRASSCHAAT,2930,51.3204586,4.5190227,247000,APARTMENT,APARTMENT,1959,88.0,2,1.0,,0,4,null,3.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/herzele/9550/20392857,20392857,Herzele,9550,50.8928424,3.8856758,269000,APARTMENT,APARTMENT,2017,,2,1.0,,0,,null,,0,null,null,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/denderleeuw/9470/20403598,20403598,DENDERLEEUW,9470,50.8839884,4.0743772,200000,APARTMENT,APARTMENT,1973,103.0,2,1.0,,0,,null,4.0,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gavere/9890/20405991,20405991,Gavere,9890,50.93024399999999,3.6619835,397000,HOUSE,HOUSE,2021,197.0,3,2.0,0.0,0,10,16,3.0,0,223,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/antoing/7640/20109487,20109487,Antoing,7640,,,130000,HOUSE,HOUSE,,114.0,2,1.0,,0,null,null,4.0,0,0,null,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hoboken/2660/20345271,20345271,HOBOKEN,2660,51.16012139999999,4.3490033,299900,HOUSE,HOUSE,1971,130.0,3,1.0,,0,null,158,3.0,0,306,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/koekelberg/1081/20286062,20286062,Koekelberg,1081,50.864827,4.3113526,295000,APARTMENT,APARTMENT,2004,98.0,2,1.0,0.0,0,5,null,2.0,0,null,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/bastogne/6600/20391505,20391505,Bastogne,6600,50.0081114,5.7225446,295000,APARTMENT,APARTMENT,2008,94.0,2,1.0,0.0,0,,null,2.0,0,null,null,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2222/20382906,20382906,Heist-op-den-Berg,2222,51.1007654,4.7322936,425000,HOUSE,HOUSE,1986,199.0,5,1.0,0.0,0,,null,4.0,0,898,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/liege/4031/20343274,20343274,Liège,4031,50.6193518,5.5828698,219000,HOUSE,HOUSE,1918,129.0,3,2.0,0.0,0,13,48,2.0,0,147,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20191619,20191619,ANDERLECHT,1070,50.8353329,4.3078424,189500,APARTMENT,APARTMENT,,75.0,2,1.0,,0,null,null,,0,null,null,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/leuven%20kessel-lo/3010/20394326,20394326,Leuven Kessel-Lo,3010,50.8823138,4.7366765,565000,HOUSE,HOUSE,1961,175.0,6,1.0,,0,,null,3.0,0,359,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/antwerpen%20merksem/2170/20399723,20399723,Antwerpen Merksem,2170,51.2405301,4.443596299999999,184900,HOUSE,HOUSE,,85.0,2,1.0,0.0,0,null,12,2.0,0,70,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/adegem/9991/20393433,20393433,Adegem,9991,51.179695,3.4947081,361021,HOUSE,HOUSE,,,3,0.0,,0,null,null,,0,165,null,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/benij%C3%B3far/03178/20395086,20395086,Benijófar,03178,38.0766987,-0.7390245,263000,APARTMENT,APARTMENT,null,98.0,2,2.0,0.0,0,null,null,0.0,0,null,null,null,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zoersel/2980/20384138,20384138,Zoersel,2980,51.2653706,4.639096299999999,495000,HOUSE,HOUSE,1998,166.0,3,2.0,0.0,0,,null,3.0,0,360,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/brugge/8200/20393366,20393366,Brugge,8200,51.203798,3.1760163,350000,HOUSE,HOUSE,1948,277.0,5,1.0,,0,null,null,4.0,0,453,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/mariakerke/9030/20391901,20391901,Mariakerke,9030,51.0862584,3.6662157,429250,HOUSE,HOUSE,2022,157.0,4,2.0,,0,14,45,3.0,0,160,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/wetteren/9230/20383437,20383437,WETTEREN,9230,51.00713520000001,3.8938976,175000,APARTMENT,APARTMENT,1965,67.0,2,1.0,,0,3,null,2.0,0,null,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/drongen/9031/20385183,20385183,Drongen,9031,51.0375481,3.6234742,466820,HOUSE,HOUSE,2024,220.0,3,1.0,,0,null,null,4.0,0,396,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/zandhoven/2240/20373784,20373784,ZANDHOVEN,2240,51.2211971,4.6704532,249000,APARTMENT,APARTMENT,2023,72.0,1,1.0,,0,8,null,2.0,0,null,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/koekelberg/1081/20391421,20391421,KOEKELBERG,1081,50.86632239999999,4.3135062,309000,APARTMENT,APARTMENT,1968,114.0,3,1.0,,0,6,null,2.0,0,null,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/merksem/2170/20357581,20357581,MERKSEM,2170,51.2556685,4.4343394,179000,APARTMENT,APARTMENT,1974,83.0,2,1.0,,0,,null,3.0,0,null,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lochristi/9080/20336832,20336832,Lochristi,9080,51.0991679,3.8462784,699000,HOUSE,HOUSE,,297.0,4,2.0,,0,22,250,3.0,0,666,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/20364132,20364132,Brakel,9660,50.7854847,3.798263699999999,346305,HOUSE,HOUSE,2023,147.0,3,1.0,0.0,0,45,170,3.0,0,264,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/20324607,20324607,SINT-JANS-MOLENBEEK,1080,50.863183,4.3383895,169000,APARTMENT,APARTMENT,1955,,1,1.0,,0,7,null,3.0,0,null,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20373803,20373803,Etterbeek,1040,50.8280245,4.3997249,410000,APARTMENT,APARTMENT,1933,100.0,2,1.0,,0,13,null,2.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-amands/2890/20350321,20350321,SINT-AMANDS,2890,51.0551314,4.205205299999999,363000,HOUSE,HOUSE,,197.0,3,1.0,,0,,null,,0,157,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/20390834,20390834,Herstal,4040,50.6705859,5.6272331,279000,HOUSE,HOUSE,,132.0,3,1.0,0.0,0,28,69,2.0,0,174,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/engis/4480/20206441,20206441,ENGIS,4480,50.585339,5.4026399,199000,HOUSE,HOUSE,,131.0,4,0.0,,0,45,136,3.0,0,376,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20403355,20403355,Brussel,1000,50.8665959,4.3449,380000,APARTMENT,APARTMENT,2025,97.0,2,1.0,0.0,0,7,null,4.0,0,null,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8301/20281760,20281760,Knokke-Heist,8301,51.3307061,3.2430163,669000,HOUSE,HOUSE,2009,252.0,4,1.0,,0,,null,2.0,0,228,null,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/san%20pedro%20del%20pinatar/30740/20395700,20395700,San Pedro Del Pinatar,30740,37.8354703,-0.7913131,249000,APARTMENT,APARTMENT,null,,3,2.0,0.0,0,null,null,0.0,0,null,null,null,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/schoten/2900/20368536,20368536,SCHOTEN,2900,51.2451468,4.4666799,299000,APARTMENT,APARTMENT,2002,100.0,2,1.0,,0,8,null,,0,null,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/wavre/1300/20291880,20291880,WAVRE,1300,50.712657,4.6116158,269000,APARTMENT,APARTMENT,1978,130.0,3,0.0,0.0,0,54,null,2.0,0,null,USA_SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/20334818,20334818,Ronse,9600,50.755277,3.595552199999999,139000,HOUSE,HOUSE,1930,130.0,2,1.0,0.0,0,null,40,2.0,0,240,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ertvelde/9940/20399846,20399846,Ertvelde,9940,51.1780987,3.7363775,434374,HOUSE,HOUSE,,,3,0.0,,0,null,null,,0,256,null,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ninove/9400/20284546,20284546,Ninove,9400,50.8387705,4.023664,599000,HOUSE,HOUSE,1890,537.0,6,3.0,,1,null,null,4.0,0,650,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20344152,20344152,Geraardsbergen,9500,50.77447249999999,3.871771399999999,225000,HOUSE,HOUSE,1930,140.0,2,1.0,,0,,null,2.0,0,120,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/20405612,20405612,Ganshoren,1083,,,199000,APARTMENT,APARTMENT,,77.0,2,1.0,0.0,0,3,null,2.0,0,null,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/grimbergen/1850/20400912,20400912,GRIMBERGEN,1850,50.9252327,4.365029199999999,710000,HOUSE,HOUSE,1990,184.0,4,1.0,,0,,1000,4.0,0,1230,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/steenokkerzeel/1820/20382382,20382382,Steenokkerzeel,1820,,,429000,HOUSE,HOUSE,2019,243.0,4,1.0,0.0,0,11,null,2.0,0,0,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/zottegem/9620/20029078,20029078,Zottegem,9620,50.8621573,3.8446131,399000,APARTMENT,APARTMENT,2011,180.0,3,2.0,0.0,0,45,null,,0,null,null,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lievegem/9920/20387458,20387458,Lievegem,9920,51.0975233,3.6052326,520000,HOUSE,HOUSE,1976,140.0,3,1.0,0.0,0,,null,4.0,0,720,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20404367,20404367,Knokke-Heist,8300,51.354366,3.293939,689000,APARTMENT,APARTMENT,1961,189.0,1,0.0,,0,null,null,,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/wachtebeke/9185/11386266,11386266,Wachtebeke,9185,51.1801705,3.8750743,329000,HOUSE,HOUSE,1993,174.0,3,1.0,0.0,0,15,179,2.0,0,319,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10677494,10677494,Forest,1190,50.8125852,4.3244659,135000,APARTMENT,APARTMENT,1962,60.0,1,1.0,0.0,0,2,null,2.0,0,null,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20397929,20397929,Gent,9000,51.0508453,3.7252052,565000,APARTMENT,APARTMENT,2017,84.0,1,1.0,,0,,null,,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-amandsberg/9040/20201948,20201948,Sint-Amandsberg,9040,51.0536997,3.7486309,270000,HOUSE,HOUSE,1899,117.0,1,1.0,0.0,0,null,null,2.0,0,42,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/20120444,20120444,GRÂCE-HOLLOGNE,4460,50.6333479,5.495017499999999,179000,HOUSE,HOUSE,,105.0,3,0.0,,0,17,40,3.0,0,445,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/itegem/2222/20344760,20344760,Itegem,2222,51.0962298,4.7106298,470000,HOUSE,HOUSE,1973,145.0,3,2.0,,0,,null,4.0,0,764,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/20194555,20194555,Liège,4000,50.64439429999999,5.5774799,175000,APARTMENT,APARTMENT,1958,72.0,1,1.0,0.0,0,,null,2.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/marche-en-famenne/6900/20017054,20017054,Marche-en-Famenne,6900,50.1678886,5.2847868,185000,HOUSE,HOUSE,1874,142.0,3,2.0,0.0,0,,2131,4.0,0,2131,NOT_INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/20392785,20392785,Knokke-Heist,8300,51.3358068,3.2462576,525000,HOUSE,HOUSE,1930,132.0,3,1.0,,0,,null,,0,155,null,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/beringen/3580/20365415,20365415,BERINGEN,3580,51.0397752,5.2370437,289000,HOUSE,HOUSE,,207.0,3,2.0,,1,,null,4.0,0,850,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/nieuwkerke/8950/20401972,20401972,NIEUWKERKE,8950,50.7448109,2.8252678,189000,HOUSE,HOUSE,,158.0,2,1.0,,0,null,null,2.0,0,0,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/fl%C3%89malle/4400/20390822,20390822,FLÉMALLE,4400,50.6019434,5.471068,165000,HOUSE,HOUSE,,100.0,2,0.0,,0,15,220,2.0,0,0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/merelbeke/9820/20019542,20019542,Merelbeke,9820,50.9902794,3.7614132,395000,HOUSE,HOUSE,1970,133.0,3,1.0,0.0,0,,720,,0,720,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/20386476,20386476,NAMUR,5000,50.4596567,4.8416539,149000,APARTMENT,APARTMENT,,67.0,2,1.0,,0,3,null,2.0,0,null,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20358589,20358589,ANTWERPEN,2020,51.19085339999999,4.3807809,199000,APARTMENT,APARTMENT,1958,86.0,2,1.0,,0,null,null,3.0,0,null,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/meldert/9310/20390555,20390555,Meldert,9310,50.9366754,4.1287426,547500,HOUSE,HOUSE,,277.0,3,1.0,,1,15,1000,3.0,0,1198,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20369731,20369731,Middelkerke,8430,51.184715,2.8075048,225000,APARTMENT,APARTMENT,,38.0,1,1.0,,0,null,null,,0,null,null,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/20398694,20398694,ARLON,6700,49.6780979,5.8112837,360000,HOUSE,HOUSE,,130.0,3,1.0,,0,23,181,3.0,0,325,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/herent/3020/20382361,20382361,HERENT,3020,50.8841589,4.6706672,689000,HOUSE,HOUSE,2007,390.0,2,1.0,,0,18,1324,4.0,0,1478,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/kraainem/1950/20390487,20390487,Kraainem,1950,50.8609592,4.464477899999999,285000,APARTMENT,APARTMENT,,75.0,2,1.0,,0,1,null,3.0,0,null,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/aalst-9300/9300/20305175,20305175,Aalst (9300),9300,50.9469048,4.0409039,124999,APARTMENT,APARTMENT,1989,48.0,1,1.0,0.0,0,null,null,2.0,0,null,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/beersel/1650/20399467,20399467,BEERSEL,1650,50.7383664,4.276165499999999,598000,HOUSE,HOUSE,1974,240.0,3,1.0,,0,,3286,4.0,0,3412,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/20387680,20387680,Dendermonde,9200,51.0279129,4.1764554,149000,HOUSE,HOUSE,1918,118.0,2,1.0,0.0,0,,null,2.0,0,200,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ingelmunster/8770/20376863,20376863,Ingelmunster,8770,,,639664,HOUSE,HOUSE,,156.0,3,1.0,,0,null,null,,0,1218,HYPER_EQUIPPED,GOOD,FOR_SALE
