postal_code,type_of_property,construction_year,living_area,bedrooms,nr_bathrooms,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building
1180,0,0.05920530516763831,-0.2247191011235955,-1.0,1.0,0,0,-1.9262355804847076,0.0,0.0,0,0.0,1,1
9700,0,1.4385156499952245,-0.7528089887640449,-2.0,0.0,0,0,-7.020531273150598,0.0,1.4102378365326573,0,0.0,0,1
9050,0,0.0,-0.30337078651685395,-1.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,0.0,0,1
8780,0,0.16265358102970728,-0.5393258426966292,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
5540,1,0.0,-0.8202247191011236,-1.0,0.0,0,0,-0.5368822097576462,-389.3868530411787,0.41023783653265733,0,-1.6433067043844358,0,0
2260,1,1.7488604775814314,0.4044943820224719,0.0,0.0,0,0,0.0,0.0,0.0,0,-0.12480366961652338,0,1
4550,1,-2.527001591384086,1.8764044943820224,1.0,0.0,0,1,-4.241824531696476,1368.6131469588213,1.4102378365326573,0,3.6652203252065094,0,0
8300,0,0.990239787926259,0.8651685393258427,0.0,2.0,0,0,8.725473595089428,0.0,-0.5897621634673427,1,0.0,1,0
9280,1,0.0,-0.15730337078651685,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.748031051609809,1,1
8780,0,0.19713633965039692,-0.0898876404494382,-1.0,0.0,0,0,-1.9262355804847076,0.0,-0.5897621634673427,0,0.0,0,1
3500,0,0.024722546546948658,-0.30337078651685395,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,4
2900,1,0.0,0.0449438202247191,0.0,0.0,0,0,-6.557413482908244,0.0,-0.5897621634673427,0,-1.748031051609809,0,1
4520,1,-3.423553315522017,0.43820224719101125,2.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,-0.7332022582591681,0,1
9420,1,0.0,0.19101123595505617,0.0,0.0,0,0,0.0,0.0,0.0,0,0.5484242768323048,1,1
2500,1,0.0,1.2584269662921348,0.0,1.0,0,0,0.0,0.0,0.41023783653265733,0,-0.7556431898074624,0,0
8670,0,1.0592053051676382,-0.5056179775280899,-1.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
1180,1,0.0,0.011235955056179775,0.0,0.0,0,0,-1.9262355804847076,-261.3868530411787,0.41023783653265733,0,-0.8254594212910445,0,1
2830,1,-0.5959671086254651,0.3146067415730337,1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.3341205363857147,0,1
9190,1,1.7488604775814314,0.4157303370786517,0.0,0.0,0,0,0.0,-231.3868530411787,0.41023783653265733,0,-1.0,1,1
6230,0,1.783343236202121,-0.5393258426966292,-1.0,0.0,0,0,1.3155889512117687,0.0,1.4102378365326573,0,0.0,0,1
9052,0,1.7488604775814314,-0.4606741573033708,-1.0,0.0,0,0,-6.557413482908244,0.0,-0.5897621634673427,0,0.0,1,1
6791,1,-1.009760212073741,-0.7752808988764045,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.5535429781912586,0,1
2610,0,0.09368806378832797,-0.14606741573033707,0.0,0.0,0,0,-3.778706741454122,0.0,0.0,0,0.0,0,1
8800,1,0.0,,1.0,1.0,0,0,0.0,0.0,1.4102378365326573,0,0.1569546931565047,0,0
9000,0,0.88679151206419,-0.8089887640449438,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,1,0
2610,0,0.9557570293055694,-0.2808988764044944,0.0,0.0,0,0,-7.020531273150598,0.0,0.0,0,0.0,0,1
3550,1,1.7488604775814314,0.6067415730337079,1.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-0.6908138320012789,0,1
9971,0,1.783343236202121,-0.19101123595505617,0.0,0.0,0,0,-5.631177902423537,0.0,0.0,0,0.0,0,1
8300,0,0.7488604775814314,0.550561797752809,0.0,1.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,1,1
8760,1,0.0,0.34831460674157305,0.0,0.0,0,0,0.0,0.0,0.0,0,-0.007612138197653294,1,1
9880,0,0.7833432362021211,,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
3150,0,0.0,0.033707865168539325,0.0,1.0,0,0,0.0,0.0,-2.5897621634673427,0,0.0,0,1
9000,0,-0.04424297069443065,-0.39325842696629215,0.0,0.0,0,0,-4.241824531696476,0.0,-0.5897621634673427,0,0.0,4,4
1070,0,-0.2511395224185686,-0.6067415730337079,-1.0,0.0,0,0,-5.168060112181183,0.0,0.0,0,0.0,0,1
4100,1,0.0,0.5280898876404494,1.0,0.0,0,0,0.38935337072706117,358.6131469588213,1.4102378365326573,0,0.3963246296716436,0,4
2830,1,-1.4925188327633963,0.3595505617977528,1.0,0.0,0,0,-4.241824531696476,-371.3868530411787,0.0,0,-1.1271652787736675,0,1
4100,1,-0.8028636603496031,0.9438202247191011,3.0,0.0,0,0,1.7787067414541224,-295.3868530411787,-0.5897621634673427,0,-1.1994749470959492,0,4
4560,1,1.093688063788328,-0.23595505617977527,0.0,0.0,0,0,7.336120224362367,318.6131469588213,0.0,0,1.0421247708947787,4,1
1000,0,0.19713633965039692,-0.42696629213483145,0.0,0.0,0,0,-5.631177902423537,0.0,0.0,0,0.0,0,1
9100,0,-0.2511395224185686,-0.4943820224719101,-1.0,-1.0,0,0,0.0,0.0,0.0,0,0.0,0,1
2070,0,0.0,-0.550561797752809,-1.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
5060,1,0.0,-0.5617977528089888,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.748031051609809,0,1
9160,1,0.12817082240901762,0.033707865168539325,-3.0,0.0,0,0,0.0,-430.3868530411787,1.4102378365326573,0,-0.11482992226172593,0,1
4100,1,0.4729984086159142,0.19101123595505617,0.0,0.0,0,0,2.7049423219388298,0.0,-0.5897621634673427,0,-1.1022309103866739,0,1
9600,0,1.7143777189607419,-0.0449438202247191,0.0,0.0,0,0,-8.40988464387766,0.0,0.0,0,0.0,0,0
8560,1,0.0,3.8202247191011236,1.0,0.0,0,0,0.0,0.0,0.0,0,-0.8080053634201491,0,1
1060,0,0.0,-0.5955056179775281,-1.0,0.0,1,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
8800,0,1.5074811672366037,-0.5617977528089888,-1.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
8400,0,0.0,-0.21348314606741572,-1.0,0.0,0,0,-1.0,0.0,0.0,0,0.0,0,1
1730,1,-0.11320848793580997,0.5842696629213483,0.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-0.6309713478724942,1,0
2610,0,-0.21665676379787893,-0.23595505617977527,0.0,0.0,0,0,-9.79923801460472,0.0,-0.5897621634673427,0,0.0,0,1
9320,1,1.7488604775814314,0.6966292134831461,0.0,0.0,0,0,-0.07376441951529256,-391.3868530411787,-0.5897621634673427,0,-1.4912070572237746,1,0
4020,0,-0.2511395224185686,-0.5393258426966292,-1.0,0.0,0,0,-10.262355804847074,0.0,-0.5897621634673427,0,0.0,4,1
8790,1,0.0,,0.0,1.0,0,0,-10.725473595089428,-430.3868530411787,0.41023783653265733,0,-1.0,0,0
8434,0,-0.28562228103925824,-0.8202247191011236,-2.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0,4
1030,0,0.9212742706848797,-0.4044943820224719,-1.0,0.0,0,0,-8.873002434120012,0.0,0.41023783653265733,0,0.0,1,0
3700,1,-0.5959671086254651,0.4157303370786517,0.0,0.0,0,1,6.4098846438776595,2038.6131469588213,1.4102378365326573,0,6.744614821000224,0,1
8800,1,0.5764466844779832,1.2584269662921348,0.0,-1.0,0,0,-8.873002434120012,0.0,0.0,0,-1.0997374735479746,0,1
3050,1,0.16265358102970728,,1.0,1.0,0,0,0.0,0.0,1.4102378365326573,0,4.8770306288144,0,2
2370,1,1.6454122017193624,-0.2808988764044944,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.4488186309658855,3,0
2850,1,0.09368806378832797,0.6966292134831461,0.0,0.0,0,0,-5.631177902423537,-363.3868530411787,-0.5897621634673427,0,-1.2992124206439237,0,1
9930,1,-0.3201050396599479,0.3707865168539326,0.0,0.0,0,0,-5.631177902423537,0.0,-0.5897621634673427,0,-1.4812333098689772,0,1
6700,1,0.12817082240901762,1.8764044943820224,2.0,0.0,0,0,-4.241824531696476,2068.6131469588213,1.4102378365326573,0,4.9867418497171725,0,1
2150,0,0.7488604775814314,-0.056179775280898875,0.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,0.0,0,1
1932,0,0.024722546546948658,-0.8089887640449438,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,4,1
8300,0,0.7833432362021211,-0.651685393258427,-1.0,1.0,0,0,-7.483649063392952,0.0,-0.5897621634673427,0,0.0,1,1
2650,1,-0.04424297069443065,0.9775280898876404,1.0,0.0,0,0,0.0,0.0,0.41023783653265733,1,-0.027559632907248204,0,1
8301,1,0.0,,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.3615483416114078,0,1
4040,1,-1.906311936211672,-0.5168539325842697,-1.0,0.0,1,0,-4.241824531696476,-117.38685304117871,-0.5897621634673427,0,-0.8528872265167375,2,2
6630,1,0.0,1.8426966292134832,5.0,1.0,0,0,11.967298126785904,0.0,-0.5897621634673427,0,-1.2992124206439237,0,1
6700,0,0.0,-0.5393258426966292,-1.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,0.0,0,1
9290,1,0.0,0.898876404494382,0.0,1.0,0,0,0.0,0.0,0.0,0,-0.5586616795502126,1,1
2890,1,0.0,0.7191011235955056,0.0,0.0,0,0,0.0,0.0,0.0,0,-1.356561467934009,0,1
4000,0,0.0,-0.7415730337078652,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
7800,0,0.0,-0.898876404494382,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,4,0
5650,1,0.0,,0.0,-1.0,0,0,0.0,0.0,-2.5897621634673427,0,2.256428511341369,0,1
9170,1,0.0,1.9662921348314606,1.0,1.0,0,0,0.0,0.0,1.4102378365326573,0,-0.6633860267755859,0,1
1060,1,-2.527001591384086,0.7528089887640449,2.0,2.0,0,0,-1.9262355804847076,-411.3868530411787,-0.5897621634673427,0,-1.4986873677398727,0,2
8660,0,-0.2511395224185686,-0.9213483146067416,-1.0,0.0,1,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
9991,1,0.0,,0.0,-1.0,0,0,0.0,0.0,0.0,0,-1.3241467890309173,0,0
2240,1,1.7488604775814314,0.6966292134831461,1.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-0.8229659844523451,0,1
8870,0,1.0247225465469487,-0.6292134831460674,-1.0,0.0,0,0,1.7787067414541224,-403.3868530411787,-0.5897621634673427,0,0.0,0,0
3530,1,0.024722546546948658,-0.2696629213483146,-1.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-0.19461990110010557,0,2
6900,1,0.8523087534435004,1.4382022471910112,1.0,0.0,0,0,2.241824531696476,532.6131469588213,1.4102378365326573,0,0.9997363446368895,0,1
8300,0,-0.45803607414270653,-0.16853932584269662,-1.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,0
2970,0,0.990239787926259,0.3595505617977528,-2.0,0.0,0,0,-6.094295692665891,0.0,-0.5897621634673427,0,0.0,0,1
1000,0,1.5074811672366037,-0.449438202247191,-1.0,0.0,0,0,0.0,-386.3868530411787,-0.5897621634673427,0,0.0,3,0
1850,1,-1.4925188327633963,-0.20224719101123595,-3.0,0.0,0,0,25.860831834056516,-9.38685304117871,0.41023783653265733,0,0.004855045995843524,2,2
2300,0,0.0,-0.4044943820224719,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,2,1
2060,0,0.024722546546948658,-0.7528089887640449,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
9800,1,0.0,0.4044943820224719,0.0,1.0,0,0,0.0,0.0,0.0,0,0.09960564586641935,1,1
9700,1,-0.5959671086254651,0.12359550561797752,0.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,0.38635088231684617,0,1
2140,1,-2.5614843500047755,0.16853932584269662,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.3241467890309173,0,1
1000,0,0.024722546546948658,-0.48314606741573035,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,1,0.0,1,0
2223,1,-1.8718291775909823,-0.06741573033707865,-1.0,0.0,0,0,-2.852471160969415,-413.3868530411787,-0.5897621634673427,0,-1.356561467934009,1,0
9940,1,0.0,,0.0,-1.0,0,0,0.0,0.0,0.0,0,-1.109711220902772,0,0
4460,1,-1.906311936211672,-0.33707865168539325,-1.0,0.0,0,0,-6.557413482908244,-381.3868530411787,0.41023783653265733,0,-1.43136457309499,0,0
4000,0,0.0,-0.9438202247191011,-2.0,0.0,0,0,0.0,-416.3868530411787,-0.5897621634673427,0,0.0,0,1
9450,1,0.0,0.3258426966292135,0.0,0.0,0,0,0.0,0.0,0.0,0,0.11955314057601425,1,1
1150,0,0.09368806378832797,-0.7752808988764045,-2.0,0.0,0,0,-8.873002434120012,0.0,0.0,0,0.0,1,0
2170,1,0.0,0.07865168539325842,0.0,2.0,0,0,0.0,-398.3868530411787,-0.5897621634673427,0,-1.54855610451386,0,1
2400,1,0.0,0.29213483146067415,0.0,0.0,0,0,-1.9262355804847076,0.0,0.41023783653265733,0,0.13202032476951106,0,1
1650,1,-0.6649326258668444,-0.23595505617977527,0.0,0.0,0,0,2.7049423219388298,-31.38685304117871,0.41023783653265733,0,-0.5187666901310228,0,2
9690,1,-1.906311936211672,0.02247191011235955,0.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-0.7855644318718548,0,1
8530,0,0.0,0.11235955056179775,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
2000,0,1.5074811672366037,-0.0449438202247191,-1.0,0.0,0,0,-6.557413482908244,0.0,0.0,0,0.0,0,1
8450,1,0.0,,1.0,1.0,0,0,0.0,0.0,-2.5897621634673427,0,-1.748031051609809,0,1
2360,1,-0.21665676379787893,0.4044943820224719,0.0,0.0,0,1,0.0,0.0,-0.5897621634673427,0,-0.6085304163241999,3,1
3110,1,0.0,0.30337078651685395,0.0,0.0,0,0,0.0,-21.38685304117871,0.0,0,-0.5262470006471209,0,1
2020,1,-2.527001591384086,1.8314606741573034,1.0,0.0,0,0,-4.70494232193883,-417.3868530411787,-0.5897621634673427,0,-1.4637792519980817,0,4
1800,0,0.6109294430986728,-0.5393258426966292,-1.0,0.0,0,0,-7.483649063392952,0.0,0.0,0,0.0,0,4
2630,0,1.5419639258572935,-0.14606741573033707,0.0,0.0,0,0,-6.094295692665891,0.0,0.0,0,0.0,0,1
3182,0,0.0,0.06741573033707865,0.0,1.0,0,0,0.0,0.0,-2.5897621634673427,0,0.0,0,1
2500,1,-2.492518832763396,0.4157303370786517,0.0,0.0,0,0,-4.241824531696476,-363.3868530411787,-0.5897621634673427,0,-1.2992124206439237,1,0
8500,0,1.197136339650397,-0.5955056179775281,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
4400,1,1.5764466844779832,0.30337078651685395,0.0,0.0,0,0,-1.9262355804847076,-301.3868530411787,0.41023783653265733,0,-1.027427805225693,0,0
4420,0,1.6798949603400521,-0.8876404494382022,-2.0,0.0,0,0,-4.70494232193883,0.0,-0.5897621634673427,0,0.0,0,0
8420,1,1.783343236202121,0.6404494382022472,1.0,1.0,0,0,0.0,0.0,0.0,0,-0.3566932956155642,0,1
4100,1,0.0,-0.23595505617977527,-1.0,-1.0,0,0,-5.168060112181183,0.0,-0.5897621634673427,0,0.8700776290245227,4,4
8620,0,0.19713633965039692,-0.797752808988764,-2.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0,1
1070,0,-1.4925188327633963,-0.898876404494382,-2.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,4
8300,0,0.990239787926259,-0.30337078651685395,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,0
7090,0,0.0,-0.6966292134831461,-2.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
8720,1,0.6798949603400521,0.34831460674157305,1.0,0.0,0,0,0.0,206.6131469588213,1.4102378365326573,0,0.16194156683390343,0,1
2000,0,1.6454122017193624,-0.21348314606741572,0.0,0.0,0,0,2.7049423219388298,0.0,0.0,0,0.0,1,0
9991,1,0.0,,0.0,-1.0,0,0,0.0,0.0,0.0,0,-1.3241467890309173,0,0
1000,0,1.783343236202121,-0.8764044943820225,-3.0,0.0,0,0,-9.336120224362366,0.0,1.4102378365326573,0,0.0,0,0
4340,1,-2.182174005177189,0.07865168539325842,0.0,0.0,0,0,2.7049423219388298,-191.3868530411787,-0.5897621634673427,0,-0.424016090260447,2,2
8800,0,1.0247225465469487,-0.3595505617977528,-1.0,0.0,0,0,-6.557413482908244,0.0,0.0,0,0.0,0,1
9520,1,1.7488604775814314,0.5280898876404494,0.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,-0.5162732532923234,1,0
7800,0,0.0,-0.9887640449438202,-2.0,-1.0,0,0,0.0,0.0,0.0,0,0.0,1,0
2490,0,1.6798949603400521,-0.0449438202247191,0.0,0.0,0,0,-0.5368822097576462,0.0,-0.5897621634673427,0,0.0,0,1
9400,0,1.0592053051676382,-0.5393258426966292,-1.0,0.0,0,0,-7.483649063392952,0.0,0.41023783653265733,0,0.0,1,0
8301,0,0.0,-0.7078651685393258,-1.0,-1.0,0,0,0.0,0.0,0.0,0,0.0,0,2
1000,0,-1.8373464189702928,-0.47191011235955055,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,4,1
2000,0,1.5764466844779832,-1.2584269662921348,-2.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
9420,1,-1.3201050396599479,0.0449438202247191,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.1022309103866739,1,1
8670,1,0.16265358102970728,-0.1797752808988764,0.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,-0.22454114316449791,0,1
2300,1,-0.5270015913840859,0.07865168539325842,0.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-1.2568239943860344,4,4
8300,0,-1.3201050396599479,-0.34831460674157305,0.0,1.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,1,0
1350,1,0.2316190982710866,1.0,2.0,1.0,0,0,-1.9262355804847076,8878.613146958822,1.4102378365326573,0,22.169015105194486,0,0
9690,1,0.0,0.21348314606741572,0.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,0.20183655625309324,0,2
8660,0,-1.906311936211672,-0.8202247191011236,-1.0,0.0,1,0,-10.262355804847074,0.0,-0.5897621634673427,0,0.0,0,1
8552,1,0.0,0.23595505617977527,0.0,0.0,1,0,0.0,-363.3868530411787,0.41023783653265733,0,-0.9127297106455223,0,1
8300,0,0.6109294430986728,-0.449438202247191,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,1
9160,0,1.197136339650397,-0.8651685393258427,-2.0,0.0,0,0,-9.79923801460472,0.0,0.41023783653265733,0,0.0,4,1
1420,1,-0.8028636603496031,9.741573033707866,-3.0,-1.0,0,0,0.0,0.0,-0.5897621634673427,0,-0.6658794636142853,0,1
4910,1,0.0,-0.5168539325842697,-1.0,0.0,0,0,0.0,-405.3868530411787,-0.5897621634673427,0,-1.5734904729008536,4,4
3990,1,-0.6649326258668444,0.011235955056179775,0.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,0.9947494709594908,0,4
6567,1,0.0,-0.6966292134831461,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.5884510939330498,2,4
7110,1,0.0,0.9550561797752809,2.0,1.0,0,0,0.0,-370.3868530411787,0.41023783653265733,0,-1.1570865208380599,0,0
9320,1,-1.4925188327633963,0.02247191011235955,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.0997374735479746,0,1
8300,0,0.8523087534435004,-0.449438202247191,0.0,-1.0,0,0,0.0,0.0,0.0,0,0.0,0,1
1090,1,1.0247225465469487,0.7528089887640449,1.0,1.0,0,0,5.020531273150598,-386.3868530411787,-0.5897621634673427,0,-1.4837267467076765,4,0
7100,1,0.0,-0.07865168539325842,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.184514326063753,2,2
2060,0,0.3005846155124659,-0.8764044943820225,-2.0,0.0,0,0,-9.336120224362366,0.0,-0.5897621634673427,0,0.0,0,4
8620,0,0.0,0.4157303370786517,1.0,-1.0,0,0,0.0,0.0,0.0,0,0.0,0,0
8370,0,0.0,,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,4,1
1060,0,-1.8373464189702928,-0.6292134831460674,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
8870,1,-0.14769124655649962,0.24719101123595505,0.0,0.0,0,0,0.0,0.0,0.0,0,-0.46889795335703555,0,2
5070,0,0.0,-0.33707865168539325,-1.0,-1.0,0,0,-7.483649063392952,0.0,0.41023783653265733,0,0.0,3,0
1310,1,-1.4925188327633963,-0.033707865168539325,0.0,1.0,0,0,-4.241824531696476,68.61314695882129,0.41023783653265733,0,0.14698094580170726,5,0
9240,1,-1.3201050396599479,0.23595505617977527,0.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-1.4986873677398727,0,2
6140,1,1.5419639258572935,-0.033707865168539325,0.0,0.0,0,0,0.0,-356.3868530411787,0.41023783653265733,0,-1.4488186309658855,0,0
3582,1,-0.8373464189702927,0.5617977528089888,1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-0.8803150317424305,1,0
2170,0,-0.906311936211672,-0.797752808988764,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,4,4
8650,0,1.3005846155124658,-0.11235955056179775,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
9000,0,0.0,-0.7191011235955056,-1.0,0.0,0,0,0.38935337072706117,-401.3868530411787,0.0,0,0.0,0,0
5100,1,0.3695501327538452,-0.033707865168539325,0.0,-1.0,0,1,1.7787067414541224,0.0,0.41023783653265733,0,0.24671841934968178,4,1
1730,1,-0.8028636603496031,0.19101123595505617,0.0,0.0,0,0,25.860831834056516,188.6131469588213,0.41023783653265733,0,-0.017585885552450747,0,2
1020,0,-2.527001591384086,0.16853932584269662,0.0,1.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,1,1
3550,1,0.40403289137453485,-0.033707865168539325,0.0,0.0,0,0,-1.0,0.0,-0.5897621634673427,0,-1.191994636579851,0,4
1150,0,-1.5614843500047755,0.9438202247191011,0.0,2.0,0,0,-2.3893533707270613,0.0,0.41023783653265733,0,0.0,1,1
8780,1,0.0,0.8314606741573034,0.0,0.0,0,0,0.0,0.0,0.0,0,-0.13228398013262146,1,1
1300,0,-4.251139522418568,-0.8764044943820225,-2.0,-1.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,3,1
7000,0,1.5764466844779832,-0.5393258426966292,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
4640,0,0.0,-0.7640449438202247,-2.0,0.0,0,0,0.0,0.0,-2.5897621634673427,0,0.0,0,1
1050,0,1.7488604775814314,-0.7415730337078652,-2.0,0.19844324694209226,0,0,-8.40988464387766,0.0,-0.5897621634673427,0,0.0,1,0
3189,0,0.0,0.30337078651685395,0.0,1.0,0,0,0.0,0.0,-2.5897621634673427,0,0.0,0,1
2500,0,1.6454122017193624,,-2.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
1950,1,-0.5270015913840859,0.6966292134831461,1.0,1.0,0,0,-4.241824531696476,-281.3868530411787,-0.5897621634673427,0,-0.9650918842582089,0,0
7190,0,1.5074811672366037,-0.2696629213483146,1.0,1.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
9700,1,0.0,0.4606741573033708,0.0,0.0,0,0,0.0,0.0,0.0,0,5.475455470102247,1,1
9100,1,-1.4925188327633963,0.7528089887640449,2.0,0.0,0,0,0.0,-27.38685304117871,-0.5897621634673427,0,0.4038049401877417,0,0
8940,1,-0.45803607414270653,0.2696629213483146,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.2219158786442434,0,1
9600,1,-2.5614843500047755,0.1348314606741573,-1.0,0.0,0,0,-6.557413482908244,0.0,-0.5897621634673427,0,-1.528608609804265,0,4
1000,0,-0.009760212073740997,-0.2247191011235955,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,4,4
8600,1,0.0,0.25842696629213485,0.0,0.0,0,0,0.0,0.0,0.0,0,0.49855554005831754,1,1
8490,1,0.0,0.47191011235955055,0.0,0.0,0,0,0.0,0.0,0.0,0,-0.8528872265167375,1,1
4040,1,0.09368806378832797,-0.5955056179775281,-1.0,0.0,0,1,-7.483649063392952,68.61314695882129,-0.5897621634673427,0,-0.1996067747775043,4,2
9230,1,-0.3890705569013272,0.47191011235955055,1.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-0.9875328158065032,4,2
9300,1,0.0,0.2247191011235955,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.748031051609809,0,1
4570,1,1.3350673741331556,0.0449438202247191,-1.0,1.0,0,0,0.0,0.0,1.4102378365326573,0,7.240808751901397,0,0
4530,1,-0.8373464189702927,-0.0898876404494382,-1.0,0.0,0,0,18.91406498042121,43.61314695882129,0.41023783653265733,0,-0.030053069745947566,4,4
8300,0,1.7488604775814314,-0.48314606741573035,-1.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,1
1083,0,-0.11320848793580997,-0.7640449438202247,-2.0,0.0,0,0,-4.241824531696476,0.0,0.0,0,0.0,4,4
8750,0,0.990239787926259,-0.5056179775280899,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
8370,1,0.0,1.202247191011236,0.0,1.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.3665352152888064,0,1
2610,0,0.6454122017193624,0.0,-1.0,0.0,0,0,-7.020531273150598,0.0,-0.5897621634673427,0,0.0,0,1
5070,0,0.0,-0.651685393258427,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
3080,0,1.7488604775814314,-0.4157303370786517,-1.0,0.0,0,0,-5.631177902423537,0.0,0.0,0,0.0,0,1
8300,0,-0.42355331552201686,0.8764044943820225,1.0,2.0,0,0,0.0,0.0,0.41023783653265733,0,0.0,1,1
2800,0,0.5074811672366039,-0.7865168539325843,-2.0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,1
8550,1,1.7143777189607419,0.449438202247191,1.0,0.0,0,0,-3.778706741454122,0.0,0.0,0,-1.3864827099984014,0,1
3690,1,1.7488604775814314,0.6404494382022472,1.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,-0.7032810161947758,1,0
9000,0,1.8178259948228108,-0.3258426966292135,0.0,1.0,0,0,-4.70494232193883,0.0,-0.5897621634673427,0,0.0,1,0
5060,1,0.0,0.5280898876404494,0.0,1.0,0,0,0.0,0.0,-0.5897621634673427,0,0.535957092638808,4,1
2018,0,0.9212742706848797,-0.6404494382022472,-1.0,0.0,0,0,-8.873002434120012,0.0,-0.5897621634673427,0,0.0,0,1
1083,0,0.0,-0.42696629213483145,-1.0,0.0,0,0,-6.557413482908244,0.0,-0.5897621634673427,0,0.0,1,0
2900,1,-1.8718291775909823,0.39325842696629215,1.0,0.0,0,0,0.0,-347.3868530411787,-0.5897621634673427,0,-1.294225546966525,0,2
